"ID","Latitude","Longitude","Individual.ID","Elevation","EVI_1","EVI_2","EVI_3","EVI_4","EVI_5","EVI_6","EVI_median","EVI_min","EVI_max","TRI","TPI","roughness","HLI","TWI","annualPET","climaticMoistureIndex","aridityIndexThornthwaite","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","Footprint","trees","grassland","shrubs","cropland","built","bare","snow","water","wetland","mangroves","moss","Bulk_density","Coarse_fragments_volume","Clay_fraction","Nitrogen_content","Organic_carb_density","pH_H2O","Sand_fraction","Silt_fraction","Soil_organic_carb","Forestheight","srad_median","srad_min","srad_max","wind_median","wind_min","wind_max","vapr_median","vapr_min","vapr_max","Nighttime_light","Burned_area_01","Burned_area_02","Burned_area_03","Burned_area_04","Burned_area_05","Burned_area_06","Burned_area_07","Burned_area_08","Burned_area_09","Burned_area_10","Burned_area_11","Burned_area_12","soil_moisture_01","soil_moisture_02","soil_moisture_03","soil_moisture_04","soil_moisture_05","soil_moisture_06"
"13",-15.0681388888889,48.5697777777778,"M02-08Befa",362.412780761719,0.564000010490417,0.495599985122681,0.416399985551834,0.262800008058548,0.437999993562698,0.490799993276596,0.464399993419647,0.262800008058548,0.564000010490417,12.3547172546387,-11.110294342041,37.3173522949219,1.11034631729126,12.6438179016113,1734.39001464844,71.0400009155273,0.0399999991059303,5.15000009536743,359.149993896484,104562,104562,265,208,12,109.199996948242,121.080001831055,2701.22998046875,157.5,166.479995727539,622.5,4,0.0392000004649162,0.883599996566772,0.0461999997496605,0.0258000008761883,0.00460000010207295,0.000600000028498471,0,0,0,0,0,1.29999995231628,10,25,2.59999990463257,2.70000004768372,5.69999980926514,53,19,35.4000015258789,8.18097400665283,20561.75,17639.5,24268.5,2.27499997615814,1.60000002384186,2.79999995231628,2.05000001192093,1.61000001430511,2.57499980926514,0,0,0,61532.5,0,907452,384523.65625,230655.171875,2092226.625,5692239.5,15413033,24797804,2353352.75,0.308180034160614,0.285148561000824,0.190474286675453,0.150868013501167,0.138429522514343,0.232913821935654
"14",-14.78613,47.78349,"M83-04injo",180.943267822266,0.414799988269806,0.463600009679794,0.351000010967255,0.28439998626709,0.375999987125397,0.497599989175797,0.395399987697601,0.28439998626709,0.497599989175797,11.1505031585693,-5.28997993469238,29.8179321289062,1.13495779037476,9.83520698547363,1732.38000488281,75.8399963378906,-0.0799999982118607,3.15000009536743,338.910003662109,111672,111672,302,213,12,121.98999786377,121.98999786377,1979.51000976562,169.130004882812,152.080001831055,675.5,6,0.611500024795532,0.145699992775917,0.0592000000178814,0,0,0.18359999358654,0,0,0,0,0,1.29999995231628,15,21,2.40000009536743,2.79999995231628,6.09999990463257,54,22,37.0999984741211,4.96522665023804,20974.5,18653.5,25083.5,2.77499997615814,2.09999990463257,3.89999985694885,2.29250013828278,1.7849999666214,2.79500007629395,0,0,0,15410,585368.5,1124427.875,3666086.75,10105493,18685002,19792870,26432132,13753812,539272.1875,0.331155896186829,0.31302610039711,0.213848993182182,0.138644725084305,0.131836801767349,0.238219663500786
"15",-15.15143,47.7359,"F90-04Anji",152.796813964844,0.59280002117157,0.419999986886978,0.307000011205673,0.273999989032745,0.533999979496002,0.632000029087067,0.47699998319149,0.273999989032745,0.632000029087067,12.4716663360596,-1.60745048522949,40.7003936767578,1.0995831489563,10.9385137557983,1825.16003417969,81.5800018310547,-0.159999996423721,4.75,283.100006103516,113112,113112,303,216,12,126.220001220703,126.220001220703,2361.3701171875,183.429992675781,162.860000610352,684.5,11,0.893499970436096,0.0253999996930361,0.0362999998033047,0,0,0.0447999984025955,0,0,0,0,0,1.29999995231628,16,24,2.59999990463257,3,6.09999990463257,53,20,38.4000015258789,8.66735744476318,20874,18497,24954.5,2.54999995231628,1.95000004768372,3.34999990463257,2.27500009536743,1.75999999046326,2.80999994277954,0,138486.328125,0,15381,5277409,19245584,20150676,18765578,30932078,35381728,31332984,22200182,3230148.75,NA,0.381656348705292,0.268564492464066,0.201280996203423,0.194056674838066,0.305356979370117
"16",-24.93,46.98,"00-016A-8577",11.6228704452515,0.436800003051758,0.46000000834465,0.46000000834465,0.404799997806549,0.43079999089241,0.46000000834465,0.448400005698204,0.404799997806549,0.46000000834465,2.92850708961487,-2.71578693389893,12.7874813079834,1.07156813144684,11.3937129974365,1395.7099609375,30.6299991607666,0.239999994635582,6.55000019073486,397.670013427734,98496,98496,243,217,12,78.8499984741211,132.630004882812,3007.02001953125,148.550003051758,138.600006103516,589.5,7,0.186800003051758,0.509299993515015,0.163499996066093,0.0791999995708466,0,0,0,0,0.0612000003457069,0,0,1.20000004768372,6,23,2,3.90000009536743,5.40000009536743,52,22,51.5,7.47601366043091,18619.5,13343.5,22526.5,3.22500002384186,2.44999980926514,3.59999990463257,2.36500000953674,1.86500000953674,2.88499999046326,5.93582201004028,520169.5,664696.5,101258.3359375,0,0,14448.1669921875,0,72295,2226502,5639140,1605499.125,9415511,NA,NA,NA,NA,NA,NA
"17",-24.93,46.98,"00-016A-875E",11.6228704452515,0.436800003051758,0.46000000834465,0.46000000834465,0.404799997806549,0.43079999089241,0.46000000834465,0.448400005698204,0.404799997806549,0.46000000834465,2.92850708961487,-2.71578693389893,12.7874813079834,1.07156813144684,11.3937129974365,1395.7099609375,30.6299991607666,0.239999994635582,6.55000019073486,397.670013427734,98496,98496,243,217,12,78.8499984741211,132.630004882812,3007.02001953125,148.550003051758,138.600006103516,589.5,7,0.186800003051758,0.509299993515015,0.163499996066093,0.0791999995708466,0,0,0,0,0.0612000003457069,0,0,1.20000004768372,6,23,2,3.90000009536743,5.40000009536743,52,22,51.5,7.47601366043091,18619.5,13343.5,22526.5,3.22500002384186,2.44999980926514,3.59999990463257,2.36500000953674,1.86500000953674,2.88499999046326,5.93582201004028,520169.5,664696.5,101258.3359375,0,0,14448.1669921875,0,72295,2226502,5639140,1605499.125,9415511,NA,NA,NA,NA,NA,NA
"18",-16.452301,49.796541,"A-MM-A12",250.731399536133,0.586399972438812,0.509199976921082,0.565999984741211,0.589600026607513,0.550400018692017,0.561200022697449,0.56360000371933,0.509199976921082,0.589600026607513,25.8706760406494,-12.043550491333,85.3874816894531,1.15528750419617,9.48236846923828,1341.01000976562,18.6000003814697,0.479999989271164,5.44999980926514,694.780029296875,98982,98982,234,217,12,87.0199966430664,119.980003356934,2407.80004882812,132.789993286133,132.789993286133,594.5,4,0.970600008964539,0.00860000029206276,0.0208000000566244,0,0,0,0,0,0,0,0,1.10000002384186,8,36,3.20000004768372,5.09999990463257,5.19999980926514,31,28,57.7000007629395,21.3421840667725,18938.25,14890,21010,3.05000019073486,2.70000004768372,4.05000019073486,2.27500009536743,1.87000000476837,2.69500017166138,0,244524,0,0,0,0,0,0,0,0,15286.3330078125,382200,2277733.75,NA,NA,NA,NA,NA,NA
"19",-16.460174,49.80275,"A-MM-A23",277.701782226562,0.606800019741058,0.633199989795685,0.699199974536896,0.603999972343445,0.660799980163574,0.660799980163574,0.64699998497963,0.603999972343445,0.699199974536896,21.0770740509033,18.373743057251,49.6461029052734,1.12567734718323,8.18319225311279,1337.85998535156,24.8600006103516,0.490000009536743,5.40000009536743,700.140014648438,99162,99162,234,217,12,86.9100036621094,119.25,2397.76000976562,132.570007324219,132.570007324219,594,4,0.977400004863739,0.00579999992623925,0.0167999994009733,0,0,0,0,0,0,0,0,1.10000002384186,8,36,3.20000004768372,5.09999990463257,5.19999980926514,30,30,57.5999984741211,22.678897857666,19007,14936.5,21118.5,3,2.65000009536743,3.84999990463257,2.28749990463257,1.88999998569489,2.70499992370605,0,244524,0,0,0,0,0,0,0,0,15286.3330078125,382200,2277733.75,NA,NA,NA,NA,NA,NA
"20",-16.458787,49.802889,"A-MM-A24",273.765838623047,0.899999976158142,0.667599976062775,0.667599976062775,0.603999972343445,0.639999985694885,0.701600015163422,0.667599976062775,0.603999972343445,0.899999976158142,23.6361217498779,17.9808330535889,63.9508972167969,1.16034865379333,8.18319225311279,1337.85998535156,24.8600006103516,0.490000009536743,5.40000009536743,700.140014648438,99162,99162,234,217,12,86.9100036621094,119.25,2397.76000976562,132.570007324219,132.570007324219,594,4,0.977400004863739,0.00579999992623925,0.0167999994009733,0,0,0,0,0,0,0,0,1.10000002384186,8,36,3.20000004768372,5.09999990463257,5.19999980926514,30,30,57.5999984741211,26.0173625946045,19007,14936.5,21118.5,3,2.65000009536743,3.84999990463257,2.28749990463257,1.88999998569489,2.70499992370605,0,244524,0,0,0,0,0,0,0,0,15286.3330078125,382200,2277733.75,NA,NA,NA,NA,NA,NA
"21",-16.202281,49.588578,"B-MM-B13",313.671478271484,0.587999999523163,0.590399980545044,0.590399980545044,0.607599973678589,0.648400008678436,0.636399984359741,0.598999977111816,0.587999999523163,0.648400008678436,40.9527702331543,-40.9527702331543,76.8727416992188,1.102334856987,13.2687454223633,1428.42004394531,35.3899993896484,0.349999994039536,5.55000019073486,547.679992675781,97992,97992,234,209,12,92.6900024414062,129.490005493164,2563.35009765625,139.839996337891,139.839996337891,585.5,7,0.736199975013733,0.0551999993622303,0.208599999547005,0,0,0,0,0,0,0,0,1.10000002384186,9,32,3.09999990463257,5.40000009536743,5.19999980926514,34,31,52.7000007629395,23.6271114349365,18908.75,14929.5,20986,2.77499997615814,2.40000009536743,3.69999980926514,2.19749999046326,1.78999996185303,2.64000010490417,0,826234.6875,0,0,0,0,0,0,0,0,581627.5,3766442,3506744.75,NA,0.262100875377655,NA,NA,NA,0.218609437346458
"22",-16.194925,49.597846,"B-MM-B24",255.193511962891,0.740000009536743,0.537599980831146,0.532800018787384,0.585600018501282,0.596800029277802,0.596800029277802,0.591200023889542,0.532800018787384,0.740000009536743,25.7259197235107,-15.5617618560791,86.6596527099609,1.09154450893402,8.60952568054199,1439.06994628906,33.0900001525879,0.370000004768372,5.44999980926514,562.820007324219,100116,100116,241,215,12,94.4300003051758,130.020004272461,2511.84008789062,140.490005493164,140.490005493164,599.5,7,0.710399985313416,0.0878999978303909,0.194999992847443,0.00669999979436398,0,0,0,0,0,0,0,1.10000002384186,8,33,3.09999990463257,5.40000009536743,5.19999980926514,34,30,54.9000015258789,20.1679630279541,18960.5,14964.5,20932.5,2.67500007152557,2.40000009536743,3.69999980926514,2.23749995231628,1.82999992370605,2.6800000667572,0,826234.6875,0,0,0,0,0,0,0,0,581627.5,3766442,3506744.75,NA,0.262100875377655,NA,NA,NA,0.218609437346458
"23",-16.205113,49.589523,"B-MM-B34",319.256805419922,0.644800007343292,0.570800006389618,0.582400023937225,0.620000004768372,0.63400000333786,0.63400000333786,0.627000004053116,0.570800006389618,0.644800007343292,39.961742401123,-38.5654106140137,87.3663024902344,1.13476431369781,8.55605888366699,1428.42004394531,35.3899993896484,0.349999994039536,5.55000019073486,547.679992675781,97992,97992,234,209,12,92.6900024414062,129.490005493164,2563.35009765625,139.839996337891,139.839996337891,585.5,7,0.736199975013733,0.0551999993622303,0.208599999547005,0,0,0,0,0,0,0,0,1.10000002384186,9,32,3.09999990463257,5.40000009536743,5.19999980926514,34,31,52.7000007629395,13.8386535644531,18908.75,14929.5,20986,2.77499997615814,2.40000009536743,3.69999980926514,2.19749999046326,1.78999996185303,2.64000010490417,0,826234.6875,0,0,0,0,0,0,0,0,581627.5,3766442,3506744.75,NA,0.262100875377655,NA,NA,NA,0.218609437346458
"24",-16.183982,49.578397,"B-MF-BD1",256.832580566406,0.726000010967255,0.701600015163422,0.589200019836426,0.624400019645691,0.670000016689301,0.597599983215332,0.647200018167496,0.589200019836426,0.726000010967255,10.0600929260254,-9.53210830688477,25.8932800292969,1.1151180267334,10.9407777786255,1440.13000488281,35,0.349999994039536,5.5,547.909973144531,99288,99288,238,212,12,93.8099975585938,130.259994506836,2558.73999023438,141.020004272461,141.020004272461,594,5,0.857900023460388,0.0456000007688999,0.095100000500679,0.00109999999403954,0,0.000300000014249235,0,0,0,0,0,1.10000002384186,8,32,3.29999995231628,5.40000009536743,5.19999980926514,34,30,52.5,19.8904762268066,18966,14947,20937,2.64999997615814,2.30000019073486,3.69999980926514,2.22750008106232,1.8199999332428,2.67000007629395,0,826234.6875,0,0,0,0,0,0,0,0,581627.5,3766442,3506744.75,NA,0.262100875377655,NA,NA,NA,0.218609437346458
"25",-13.89013932,49.43775279,"B14_2014",923.903381347656,0.660000026226044,0.684000015258789,0.497200012207031,0.575200021266937,0.61080002784729,0.605599999427795,0.608200013637543,0.497200012207031,0.684000015258789,37.7070999145508,11.0530471801758,132.004943847656,1.03677022457123,8.10665512084961,1576.97998046875,54.9199981689453,-0.0500000007450581,5.25,311.950012207031,88866,88866,231,173,12,110.529998779297,110.529998779297,2320.28002929688,146.179992675781,152.149993896484,516.5,3,0.881500005722046,0.0892999991774559,0.0292000006884336,0,0,0,0,0,0,0,0,1.10000002384186,6,27,3.40000009536743,4.59999990463257,5.30000019073486,44,26,53,23.4594097137451,20160.5,16668.5,22444.5,2.42499995231628,1.54999995231628,3.19999980926514,1.76249998807907,1.42000007629395,2.18499994277954,0,0,0,0,1748623.5,1005869.6875,603626.6875,0,1036725.6875,8769856,49703316,80026872,4486398,NA,NA,NA,0.180953532457352,0.153293460607529,0.214375659823418
"26",-16.211178,49.577965,"B-MF-BC3",425.140655517578,0.571200013160706,0.616800010204315,0.51120001077652,0.495200008153915,0.495200008153915,0.606800019741058,0.541200011968613,0.495200008153915,0.616800010204315,26.7534408569336,14.8538284301758,79.348388671875,1.16011154651642,9.73671245574951,1425.92004394531,36.75,0.340000003576279,5.59999990463257,534.760009765625,96858,96858,231,206,12,91.9499969482422,129.119995117188,2592.55004882812,140.139999389648,140.139999389648,577,5,0.380400002002716,0.219500005245209,0.400099992752075,0,0,0,0,0,0,0,0,1.10000002384186,8,33,3,5.09999990463257,5.09999990463257,35,29,51.7999992370605,10.5675802230835,18900.25,14809,21003.5,2.77499997615814,2.40000009536743,3.84999990463257,2.15750014781952,1.75,2.59499979019165,0,826234.6875,0,0,0,0,0,0,0,0,581627.5,3766442,3506744.75,NA,0.262100875377655,NA,NA,NA,0.218609437346458
"27",-12.62823475,49.416505,"C24_2013",161.066497802734,0.799600005149841,0.799600005149841,0.539200007915497,0.441599994897842,0.643999993801117,0.643999993801117,0.643999993801117,0.441599994897842,0.799600005149841,24.9858989715576,-20.6278553009033,70.7014770507812,1.1580890417099,11.5869264602661,1547.72998046875,70.0199966430664,-0.150000005960464,3.40000009536743,351.670013427734,108990,108990,279,221,12,115.76000213623,130.110000610352,1739.05004882812,144.729995727539,144.729995727539,659,7,0.513199985027313,0.321799993515015,0.165000006556511,0,0,0,0,0,0,0,0,1.20000004768372,10,20,1.60000002384186,3.29999995231628,5.90000009536743,55,22,30.2999992370605,9.40331172943115,20341.75,17988,22966,3.07499992847443,2.5,4.09999990463257,2.3050000667572,1.9099999666214,2.74499988555908,0,0,0,0,0,793094.1875,1865866,2876573.25,1446155.375,11525019,9036244,6080601,1306206.125,0.36504527926445,0.36449733376503,0.278062909841537,NA,0.195791184902191,0.250355184078217
"28",-16.285,48.815,"JMR-001",783.757202148438,0.732400000095367,0.615199983119965,0.695599973201752,0.695599973201752,0.800400018692017,0.800400018692017,0.71399998664856,0.615199983119965,0.800400018692017,42.7846527099609,-32.8679504394531,123.65771484375,1.14688766002655,9.15568256378174,1527.92004394531,67.7300033569336,-0.100000001490116,6.44999980926514,281.119995117188,89586,89586,215,184,12,98.2300033569336,93.1900024414062,2841.53002929688,145.429992675781,145.429992675781,520.5,3,0.944400012493134,0.0210999995470047,0.0344999991357327,0,0,0,0,0,0,0,0,1.10000002384186,9,28,3.79999995231628,4.80000019073486,5.09999990463257,51,18,55.9000015258789,23.2815704345703,18739,14369,21332.5,1.72500002384186,1.5,2.95000004768372,1.84249997138977,1.45000004768372,2.31500005722046,0,122361,0,0,15299.1669921875,214189.5,198737,30573.833984375,657766.1875,795019.6875,6788636.5,36021780,28113562,0.288517534732819,NA,0.222560942173004,0.201999381184578,NA,0.213714316487312
